Transaction Type,Project Name,Status,Order Creation Date,Order Number,Process Group,ABT_Sch_Compl_Date,ABT_Act_Compl_Date,BD_Act_Compl_Date,Order Actual Sales No Freight,Order Est Weight Tons,Order Eng Manifest Total Tons,Order Actual Shipped Tons,Budget Hours,Actual Hours,Engineering Amt,Order Est Margin No Freight,Order Est Margin % No Freight,Order Actual Margin,Order Actual Margin %,Complexity,ECK_Date,ECK_Lead_Wks,Division,Region
CSS/CONV-CUSTOM-BLDR,DCD LOWER SCHOOL ADDITION,CLOSED,2018-09-06,1803932401,ROC,,,2019-01-04,348093,57,67.5975845,67.5975845,1178,1279.57,182982,63644,18.28,89361.33,25.29,Very High Complex (>800),2019-01-04,,VP,VNO
CSS/CONV-CUSTOM-BLDR,DCI DIALYSIS CENTER - FAIRFIEL,CLOSED,2017-02-02,1700360101,TRITECH,,,2017-03-24,138938,47.2745,48.94908,48.94908,3,365,45113,21280,15.32,28330.68,19.67,Simple (<=100),2017-03-23,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,DELL BUS,CLOSED,2017-01-11,1700165601,,2017-02-24,,2019-02-22,187015,17.518,17.84166361,17.84166361,806,1261.16,99870,54270,29.02,28803.37,15.04,Very High Complex (>800),2019-02-22,110.285714285714,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,DENSO 203,CLOSED,2017-08-30,1702094401,CSS,,,2017-11-15,362390,99.69,77.5824065,77.5824065,1564,1858.8,227130,36233,10,100195.6,27.09,Very High Complex (>800),2017-11-14,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,DIVERSITY-VUTEQ PH 10/27/17,CLOSED,2017-10-27,1702590601,KAN,,2018-01-04,2018-02-19,84337.41,51.5205,39.260276,39.260276,96,1603.5,33635.85,4481,5.31,-119801.61,-135.62,Simple (<=100),2018-02-19,,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,DOMINION ENERGY AIRCRAFT HANGA,ENTERED,2019-09-27,1902104501,CSS,,,,0,381.851,27.73125,0,2274,813.75,0,405756,25,-80043,0,Very High Complex (>800),,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,DRIFTWOOD REHAB CLINIC,CLOSED,2016-05-19,1601183101,CSS,,,2016-06-13,105258,41.674,28.7399145,28.7399145,408,238.5,38400,15788,15,42263.66,38.34,High Complex (400-800),2016-06-10,,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,DRS ADMIN BUILDING,CLOSED,2019-10-24,1902309901,STJ,,,2019-12-17,25000,0,0,0,682,95,0,11000,44,14902,59.61,High Complex (400-800),,,VP,VWE
CSS/CONV-CUSTOM-BLDR,DUFFIE BOAT WORKS,CLOSED,2018-06-27,1803450501,ROC,,,2018-12-07,258674,69.262,62.49627601,62.49627601,1200,1642.6,122663,36229,14.01,-683.43,-0.26,Very High Complex (>800),2018-12-05,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,DUNCAN PROVO PAINT,CLOSED,2017-06-05,1701230101,STJ,2017-09-08,,2018-01-05,508895,23.9455,156.0265135,156.0265135,2191.23,534.25,306959,97654,19.19,45095.34,8.56,Very High Complex (>800),2017-12-30,,VP,VWE
CSS/CONV-CUSTOM-BLDR,DUNCAN PROVO SERVICE CENTER,CLOSED,2017-06-05,1701230001,STJ,2017-09-08,,2017-12-14,457288.57,38.302,28.838618245,28.838618245,3024.91,2586.9,313894.54,215581,47.14,143911.16,31.91,Very High Complex (>800),2017-12-13,,VP,VWE
CSS/CONV-CUSTOM-BLDR,DUNCAN PROVO- CARPORT,CLOSED,2017-11-06,1702532701,IN,2018-03-21,,2018-04-03,76642,10.746,8.98076204,8.98076204,142,83.32,24466,19880,25.94,40632.36,51.44,Moderate (100-200),2018-03-29,,VP,VWE
CSS/CONV-CUSTOM-BLDR,ED BROWN,CLOSED,2018-12-11,1804712501,ROC,,,2019-03-07,204140,73.8995,78.85538399,78.85538399,300,249.38,45205,56355,27.61,64707.71,31.49,Complex (200-400),2019-03-06,12.1428571428571,BUTLER,BWE
CSS/CONV-CUSTOM-BLDR,EGYPT SHRINE HEADQUARTERS,CLOSED,2018-06-25,1803424501,CSS,,,2019-01-23,368933,73.413,74.595016,74.595016,2581,1827.01,217580,79320,21.5,70259.61,19.04,Very High Complex (>800),2019-01-22,30.1428571428571,VP,VSO
CSS/CONV-CUSTOM-BLDR,ELI LILLY & COMPANT,CLOSED,2018-11-13,1804505801,ROC,,,2019-01-31,264280.01,63.447,54.857134,54.857134,593,1284.1,104204,86906,32.88,24809.98,9.27,High Complex (400-800),2019-01-29,11,BUTLER,BDI
CSS/CONV-CUSTOM-BLDR,ENERCON,CLOSED,2016-10-17,1602400601,CE1,2016-11-14,2016-11-14,2017-01-10,367793.56,148.7615,140.770477,140.770477,1270,1623.5,147625,52151,14.18,25751.21,6.6,Very High Complex (>800),2017-01-10,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,FADING WEST OFFICE,ENTERED,2019-05-31,1901167101,ROC,,,,0,46.9825,0,0,656,855.6,0,30812,26.96,-88548.5,-747.5,High Complex (400-800),2030-01-01,552.571428571429,VP,VWE
CSS/CONV-CUSTOM-BLDR,FAIRFIELD BPO LOT 8,CLOSED,2018-12-04,1804654801,CSS,,,2019-04-18,197203,75.3085,58.10351,58.10351,614,989.75,77471,25151,12.75,20191.33,9.57,High Complex (400-800),2019-04-15,18.8571428571429,VP,VDI
CSS/CONV-CUSTOM-BLDR,FAIRWAY FOUR,CLOSED,2017-06-30,1701627901,CSS,,,2017-09-28,351762,158.077,146.7323095,146.7323095,956,356,0,62509,17.77,147397.25,40.61,Very High Complex (>800),2017-09-20,,BUTLER,BWE
CSS/CONV-CUSTOM-BLDR,FAITH MOB,CLOSED,2017-07-21,1701772801,CSS,,,2017-11-28,553810.63,80.3915,268.43503902,268.43503902,1475,1753.01,191111,73276,13.23,-294.47,-0.05,Very High Complex (>800),2017-11-28,,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,FEDERAL WAY BUILDING,CLOSED,2017-11-16,1702729201,VIS,,,2018-04-05,153683.5,69.983,51.91489572,51.91489572,500,505.2,2397.5,36815,23.95,-10522.54,-6.1,High Complex (400-800),2018-04-05,,BUTLER,BWE
CSS/CONV-CUSTOM-BLDR,FEDEX GROUND LOUISVILLE ORDER,CLOSED,2014-10-13,1401966201,NC,,,2014-12-17,1201245.01,785.809,666.9623285,666.9623285,525,816.75,3203,108014,8.99,319259.5,26.36,High Complex (400-800),2014-12-17,,VP,VSO
CSS/CONV-CUSTOM-BLDR,FIRMENICH,BOOKED,2019-02-28,1900470001,KAN,,,2019-05-31,347815.5,124.7085,108.89679147,108.89679147,580,596.5,81340,76797,22.08,108687.02,30.32,High Complex (400-800),2019-05-29,12.8571428571429,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,FIRST MISSIONARY BAPTIST CHURC,CLOSED,2017-06-05,1701418801,CSS,,,2017-08-18,246021.01,69.4525,74.0255125,74.0255125,650,1470.28,120236,46062,18.72,-14455.16,-5.82,High Complex (400-800),2017-08-17,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,FISHBURNE MILITARY SCHOOL,CLOSED,2018-06-05,1803266301,,2018-07-13,2018-07-13,2018-09-04,210795.49,62.7455,58.8166375,58.8166375,626,533,74312,43313,20.55,45409.56,21.26,High Complex (400-800),2018-09-04,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,FLEXCO,CLOSED,2019-10-21,1902280201,CSS,,,2019-12-18,383165,50,44.644578,44.644578,2244,2397,304691,72805,19,150047.88,38.73,Very High Complex (>800),2019-12-17,8.14285714285714,VP,VNO
CSS/CONV-CUSTOM-BLDR,FLORIDA MARINE TRANSPORT,CLOSED,2015-07-16,1501239501,SAN,,,2015-09-25,206348,64.5315,51.824668,51.824668,623,578.5,64362,47418,22.98,73156.58,33.52,High Complex (400-800),2015-09-23,,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,GCU OFFICE BUILDING,CLOSED,2017-10-31,1702614801,CSS,,,2018-03-21,166951.67,59.92,50.561717525,50.561717525,823,727.6,69325,29049,17.4,11305.34,6.33,Very High Complex (>800),2018-03-21,,VP,VWE
CSS/CONV-CUSTOM-BLDR,GENERAL MILLS DB-01,CLOSED,2017-12-19,1702917701,ROC,,,2018-01-24,180694,84.948,88.325030995,88.325030995,275,264,32645,43153,23.88,-38912.66,-20.53,Complex (200-400),2018-01-24,,BUTLER,BWE
CSS/CONV-CUSTOM-BLDR,GNP HATCHERY 10/1/15,CLOSED,2015-10-01,1501771801,CSS,,,2015-10-16,74952,36.2035,36.201071995,36.201071995,145,158.5,14500,14990,20,6169.43,7.82,Moderate (100-200),2015-10-16,,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,GO MEDICAL GROUP,CLOSED,2018-04-23,1802905801,TRITECH,,,2018-11-12,162564,39.5035,39.9016275,39.9016275,406,500,55825,39439,24.26,33160.64,20.1,High Complex (400-800),2018-10-19,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,GOYA FOODS,CLOSED,2019-07-02,1901298301,CSS,,,2019-08-21,1755192.45,945.6675,985.362622,985.362622,702,783.05,86811,204110,11.63,183349.75,10.43,High Complex (400-800),2019-08-21,7.14285714285714,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,GRAND WINDS HYUNDAI,CLOSED,2015-08-28,1501550601,CAN,,,2015-11-18,152935.43,51.9315,74.5759045,74.5759045,100,106.65,53092,42347,19.2,-1776.02,-1.16,Simple (<=100),2015-11-17,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,GREENVILLE GIS & CONTROL BUILD,CLOSED,2017-09-20,1702260501,CSS,,,2018-06-26,349379.23,89.6305,59.4781325,59.4781325,542,885.8,73651,92677.57,26.53,85839.63,24.26,High Complex (400-800),2018-05-10,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,GREGORY POOLE,CLOSED,2017-04-07,1700948301,CSS,2017-04-28,,2018-01-05,202368,45.195,30.649715,30.649715,1273,618.75,126938,30333,14.99,86037.08,41.87,Very High Complex (>800),2018-01-04,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,GUNNUCK HATCHERY,CLOSED,2018-08-22,1803857801,ROC,,,2019-03-06,118566,15.4345,10.511196,10.511196,295,404.1,54037,21394,18.04,51563.9,39.88,Complex (200-400),2019-03-07,28.1428571428571,VP,VWE
CSS/CONV-CUSTOM-BLDR,HAMBURG VILLAGE VET,CLOSED,2017-11-03,1702646901,TRITECH,,,2018-01-31,83360,14.205,19.1972255,19.1972255,508,999.5,51996,4308,5.17,-58961.19,-62.99,High Complex (400-800),2018-01-29,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,HAMLET PROTIEN 7/14/15,CLOSED,2015-07-14,1501216101,ROC,,,2015-08-25,75818.37,38.942,26.14734,26.14734,375,332.5,38905,5178,6.83,17617.18,21.82,Complex (200-400),2015-08-25,,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,HARDEEVILLE INDOOR REC CENTER,CLOSED,2019-02-12,1900333601,TRITECH,,,2019-11-04,403665.5,173.033,164.001202,164.001202,670,524,19000,42493,10.53,129557.81,31.64,High Complex (400-800),2019-10-30,37.1428571428571,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,HASBROUCK HEIGHTS GIS & CONTRO,CLOSED,2019-06-06,1901252401,TRITECH,,,2019-11-21,191285.52,39.0865,26.748798,26.748798,1022,1353.88,119004.4,3914,2.05,12376.91,6.13,Very High Complex (>800),2019-11-21,24,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,HAWTHORNE GIS,CLOSED,2015-04-10,1500605801,LAU,2015-05-29,2015-05-29,2015-07-31,287518,53.026,18.18337494,18.18337494,646,568.5,72890,53018,36.88,190703.62,125.38,High Complex (400-800),2015-07-31,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,HAY CREEK 9/14/15,CLOSED,2015-09-14,1501650301,CSS,,,2015-10-06,220224,104.451,117.822453015,117.822453015,315,247.75,34826,12218,5.55,37737.48,16.37,Complex (200-400),2015-10-05,,BUTLER,BWE
CSS/CONV-CUSTOM-BLDR,HCL GROVE CITY,CLOSED,2016-08-22,1601956101,CE1,,,2016-11-16,206652,75.2465,81.3766365,81.3766365,0,653.75,60688,41332,20,43500.42,20.17,Simple (<=100),2016-11-16,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,HEB - ALAMO RANCH,CLOSED,2016-11-11,1602603401,CSS,,,2017-02-01,499247,274.2935,259.90098602,259.90098602,588,661.75,68070,74886,15,101575.66,20.01,High Complex (400-800),2017-02-01,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HEB - ALAMO RANCH ENTRY,CLOSED,2016-12-16,1602872101,AR,,,2017-03-01,238410,72.5645,77.23731249,77.23731249,476,491.37,54637,36822,15.44,62241.24,24.08,High Complex (400-800),2017-03-01,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HEB - BAYTOWN,CLOSED,2016-12-30,1602931001,CSS,,,2017-03-14,526632.01,309.9845,315.2999515,315.2999515,644,561.25,74083,79495,15.09,86885.05,16.25,High Complex (400-800),2017-03-14,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HEB - COLLEGE STATION (3),CLOSED,2017-10-19,1702490501,CSS,,,2017-12-22,620774,337.921,338.46192,338.46192,656,619.5,75576,92490,14.9,111251.59,17.67,High Complex (400-800),2017-12-22,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HEB - HUTTO,CLOSED,2015-12-08,1502226801,JBA,,,2016-02-01,609796,336.6075,334.197476,334.197476,665,523.75,73321,91012,14.92,130175.75,21.08,High Complex (400-800),2016-01-27,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HEB - SAN ANGELO,CLOSED,2017-01-22,1700230201,CSS,,,2017-03-16,466413,246.4595,239.6324485,239.6324485,614,122.32,70611,70152,15.04,142246.08,30.16,High Complex (400-800),2017-03-16,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HEB BULVERDE RD,CLOSED,2016-09-30,1602292301,CSS,2016-10-31,,2016-11-23,672742.99,374.386,365.975433,365.975433,667,631.5,78385,100911,15,133605.41,19.57,High Complex (400-800),2016-11-23,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HEB FULSHEAR,CLOSED,2017-04-28,1700884101,AR,,,2017-06-22,595618,314.447,307.3683135,307.3683135,626,613.5,74835,89343,15,113188.99,18.75,High Complex (400-800),2017-06-22,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HEB MARBLE FALLS,CLOSED,2017-01-30,1700310201,JBA,,,2017-04-13,616769,345.424,321.715447005,321.715447005,638,573,73647,92516,15,152990.6,24.48,High Complex (400-800),2017-04-13,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HEB MIDLAND,CLOSED,2015-04-10,1500578401,JBA,,,2015-06-12,797208,382.0965,351.2152575,351.2152575,590,654.95,66355,120143,15.07,278388.79,34.53,High Complex (400-800),2015-06-09,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HEB NEW BRAUNFELS,CLOSED,2015-09-03,1501577501,JBA,,,2015-10-29,647146,367.7245,361.976007,361.976007,690,536.5,74825,128356,19.83,140868.27,21.47,High Complex (400-800),2015-10-28,,VP,VSO
CSS/CONV-CUSTOM-BLDR,"HEB ODESSA 2, CORP #711",CLOSED,2014-09-30,1401874501,AR,,,2014-11-14,717604,290.7145,284.33131902,284.33131902,35.1,403.75,64792,188830,26.31,283608.24,38.87,Simple (<=100),2014-11-13,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HEB RICHMOND,CLOSED,2016-11-29,1602734101,CSS,,,2017-04-26,527370,305.9755,311.413403495,311.413403495,629,566.5,74378,79108,15,91619.13,17.16,High Complex (400-800),2017-04-26,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HEB SOUTHLAKE,CLOSED,2019-03-05,1900502301,NC,,,2019-06-11,9000,0,0,0,32,33,0,6000,66.67,5736,63.73,Simple (<=100),,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HEB WIMBERLEY CORP. #708,CLOSED,2014-10-30,1402097301,AR,,,2015-03-12,503441,202.561,212.5205,212.5205,233.01,239,0,75904.58,15.08,33082.32,6.57,Complex (200-400),,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HEB- MONT BELVIEU,CLOSED,2017-06-21,1701549001,JBA,,,2017-08-16,535917,296.277,301.5571285,301.5571285,728,594.5,72572,80388,15,93867.62,17.34,High Complex (400-800),2017-08-16,,VP,VSO
CSS/CONV-CUSTOM-BLDR,HOLYOKE COURTHOUSE,CLOSED,2017-03-21,1700791201,CSS,,,2017-08-04,233736,85.7645,79.361675995,79.361675995,620,479.1,69750,46747,20,78549.94,32.98,High Complex (400-800),2017-08-02,,VP,VNO
CSS/CONV-CUSTOM-BLDR,HOPKINSVILLE TOWNE CENTER 7/28,CLOSED,2016-07-28,1601755901,CSS,,,2016-10-05,481562.19,301.717,286.08896647,286.08896647,0,462.25,64138,68029,14.09,98156.01,19.61,Simple (<=100),2016-10-04,,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,HUNT AUSTIN AVIATION BUILDERS,CLOSED,2017-02-27,1700517001,VIS,,,2017-06-05,282758.22,49.3655,67.3726125,67.3726125,593,1785.65,67868,32754,11.58,-112447.93,-33.74,High Complex (400-800),2017-06-02,,BUTLER,BWE
CSS/CONV-CUSTOM-BLDR,HYCUBE,ENTERED,2018-06-20,1803397301,KAN,,,,0,0,0,0,231,224.2,0,0,0,-22420,0,Complex (200-400),,,VP,VSO
CSS/CONV-CUSTOM-BLDR,IDEX,CLOSED,2017-09-11,1702185501,TRITECH,,,2017-11-10,448282,309.5045,245.196899985,245.196899985,478,613.07,54295,-33095,-7.38,67071.2,14.61,High Complex (400-800),2017-11-10,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,IGLESIA DE CRISTO,CLOSED,2017-12-29,1703024701,CSS,,,2018-11-30,75000,0,0,0,814,747.53,75000,18480,24.64,151.75,0.2,Very High Complex (>800),2030-01-01,,BUTLER,BWE
CSS/CONV-CUSTOM-BLDR,IMMUNOTEK - SUMTER,CLOSED,2018-03-20,1802578901,CSS,,,2018-05-15,131215,40.054,38.77697999,38.77697999,352,281.5,50190,34797,26.52,38079.24,28.23,Complex (200-400),2018-05-15,,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,IMMUNOTEK BIO CENTERS,CLOSED,2018-02-22,1802325101,CSS,,,2018-04-09,128526,40.054,40.263624495,40.263624495,352,359.5,49350,27612,21.48,25368.51,19.19,Complex (200-400),2018-04-09,,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,INDUSTRIAL POWER,ENTERED,2019-09-30,1902117201,IN,,,,0,91.318,0,0,1051,656.95,0,57625,20.59,0,0,Very High Complex (>800),2020-04-21,29.1428571428571,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,INTEGRA,CLOSED,2016-07-01,1601577301,ANN,,,2016-10-13,241720,101.042,109.014129,109.014129,471,653.35,57812,46344,19.17,25011.88,9.79,High Complex (400-800),2016-10-12,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,INTEX,CLOSED,2019-09-26,1902083901,CSS,,,2019-12-19,358913,89.8635,101.625576495,101.625576495,1143,2008.5,185681,35012,9.76,-10260.41,-2.82,Very High Complex (>800),2019-12-19,12,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,IRISH BOAT,BOOKED,2019-06-25,1901271601,EVA,,,2019-09-20,388187.19,82.7855,60.897163985,60.872363985,1266,801.25,185600,113528,29.23,287948.73,71.88,Very High Complex (>800),2019-09-19,12.2857142857143,VP,VNO
CSS/CONV-CUSTOM-BLDR,ISPORTS HOCKEY,CLOSED,2018-09-17,1804055601,JBA,,,2019-04-11,399588,81.0415,85.40722,85.40722,1152,2292,273126,48039,12.02,57828.35,13.81,Very High Complex (>800),2019-02-08,20.5714285714286,VP,VWE
CSS/CONV-CUSTOM-BLDR,JACKSON GIS,CLOSED,2015-04-10,1500605901,LAU,,,2015-07-21,317614.04,60.961,53.04950159,53.04950159,666,650,72890,58020,36.54,68743.16,40.7,High Complex (400-800),2015-07-17,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,JERRY'S FORD,CLOSED,2014-12-09,1402337701,MEX,2015-02-16,2015-02-06,2015-08-26,200608.01,61.459,62.908530185,62.908530185,171,315.25,14183,33034,16.47,17535.6,8.37,Moderate (100-200),2015-07-06,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,JIMBO'S JUMBOS OIL ROASTING FA,CLOSED,2015-04-14,1500627001,CE1,2015-06-05,2015-06-05,2015-10-25,1140893.8,402.2065,388.67980612,388.67980612,1277,1443.5,161554,156161,13.69,212698.45,18.64,Very High Complex (>800),2015-10-22,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,JOHNSTON COUNTY PLANT,CLOSED,2016-12-22,1602914201,TRITECH,2017-01-13,,2017-05-05,543344.99,305.032,299.926000505,299.926000505,602,674.25,82540,106579,19.62,110063.64,20.09,High Complex (400-800),2017-05-04,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,KERSHAW COUNTY SPEC BUILDING,CLOSED,2017-07-12,1701699301,CSS,,,2017-09-11,223307,124.79,127.239884,127.239884,312,252,34783,31221,13.98,30748.75,13.68,Complex (200-400),2017-09-11,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,KNIGHT - DINSEY BOH BLDG 1010,CLOSED,2016-08-25,1601984601,CSS,2016-09-08,,2016-10-17,245653,86.899,102.99403646,102.99403646,885,1163.65,96499,42120,17.15,21191.27,7.92,Very High Complex (>800),2016-10-14,,VP,VWE
CSS/CONV-CUSTOM-BLDR,KOHLER CRANE ADDITION,CLOSED,2018-11-09,1804493001,TRITECH,,,2018-11-20,97994,28.7355,27.79925,27.79925,164,130,28676,31357,32,36482.51,36.56,Moderate (100-200),2018-11-20,,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,KOHLER CRANE ENGINEERING,CLOSED,2019-06-11,1901305501,KAN,,,2019-12-30,2155,0,0,0,16,16,2155,455,21.11,555,25.75,Simple (<=100),,,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,KOHLER ENGINE PROVING GRD 5/25,CLOSED,2016-05-25,1601214601,CSS,,,2016-06-17,25654,3.8315,3.27192,3.27192,170,98.5,0,3149,12.27,10420.29,39.25,Moderate (100-200),2016-06-14,,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,LA VISTA CITY CENTER: LOT 10,ENTERED,2019-12-15,1902663201,TRITECH,,,,0,132.474,89.1305,0,848,78,0,67882,16.41,-16051,-399.98,Very High Complex (>800),2020-04-29,19.4285714285714,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,LACKLAND REID MEDICAL CLINIC R,CLOSED,2016-01-15,1502339801,CSS,,,2016-12-16,372657.37,184.13,226.528748905,226.528748905,0,2540.72,155904,-34297,-8.15,-185690.05,-43.86,Simple (<=100),2016-12-15,,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,LAFARGE READY MIX PLANT,CLOSED,2015-06-01,1500943901,CAN,2015-07-02,2015-07-14,2015-08-31,229937.72,84.261,83.173192,83.173192,203,342.7,36503,79531,26.26,37419.48,16.27,Complex (200-400),2015-08-31,,BUTLER,BWE
CSS/CONV-CUSTOM-BLDR,LANDROVER WALLINGFORD CT,CLOSED,2017-07-31,1701822501,EVA,,,2017-12-05,394540,166.206,177.8549865,177.8549865,706,485.35,82908,82853,21,91415.85,22.98,High Complex (400-800),2017-11-29,,VP,VNO
CSS/CONV-CUSTOM-BLDR,LENNOX CORP,CLOSED,2018-02-12,1802202501,ANN,,,2018-03-29,163767,83.944,89.015793995,89.015793995,309,262.25,40781,28241,17.24,5281.44,3.21,Complex (200-400),2018-03-29,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,LEVEL 10 CONSTRUCTION,ENTERED,2019-12-13,1902661101,VIS,,,,0,69.84,0,0,373,99,0,56438,24.56,0,0,Complex (200-400),2030-01-01,524.571428571429,BUTLER,BWE
CSS/CONV-CUSTOM-BLDR,LIMERICK FIRE STATION,CLOSED,2016-10-26,1602482101,CSS,2016-12-02,,2017-01-17,157111.32,55.581,49.191172515,49.191172515,645,1162,78914,6271,3.99,-20596.6,-12.8,High Complex (400-800),2017-01-16,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,LIVING FAITH CHRISTIAN CHURCH,CLOSED,2018-04-25,1802935301,,,,2018-06-11,52200,6.919,6.6045285,6.6045285,240,171,0,16477,31.57,20572.15,38.55,Complex (200-400),2018-06-07,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,LOTTE CHEMICAL,CLOSED,2018-03-01,1802381601,CSS,,,2018-05-22,295175,61.535,63.348921515,63.348921515,1023,1524.95,146512,67307,22.8,19568.95,6.51,Very High Complex (>800),2018-05-22,,VP,VSO
CSS/CONV-CUSTOM-BLDR,MADELIA 4-20-16,CLOSED,2016-04-20,1600927601,CSS,,,2016-05-19,397941,142.846,169.378993,169.378993,523,415.8,57195,46787,11.76,37497.51,9.02,High Complex (400-800),2016-05-18,,BUTLER,BCT
CSS/CONV-CUSTOM-BLDR,MADISON BUILDING,CLOSED,2014-08-19,1401618801,LAU,2014-10-02,2014-10-02,2014-11-24,168081,74.802,70.867,70.867,17,307.5,40684,20820,12.39,3560.13,2.07,Simple (<=100),2014-11-21,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,MARY ANN'S ADDITION,CLOSED,2016-08-22,1601959801,STJ,2016-08-30,,2016-11-02,374960,160.0755,153.6743755,153.6743755,960,793.5,109183,74957,19.99,97537.7,25.24,Very High Complex (>800),2016-11-02,,VP,VWE
CSS/CONV-CUSTOM-BLDR,MARY ANN'S ENGINE ROOM ADDITIO,CLOSED,2017-06-16,1701371301,STJ,,,2017-07-11,74812,21.672,18.9249875,18.9249875,263,231.5,32125,14962,20,20260.31,26.47,Complex (200-400),2017-07-11,,VP,VWE
CSS/CONV-CUSTOM-BLDR,MATT'S BREWERY EXPANSION,CLOSED,2019-01-24,1900180401,,,,2019-04-01,259285,59.778,54.623481505,54.623481505,609,534.5,85497,57108,22.03,81911.31,31.07,High Complex (400-800),2019-03-28,9,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,MATTHEW 25 CSS,CLOSED,2018-05-14,1803080501,ROC,,,2018-07-05,131116,72.8115,75.861500525,75.861500525,155,346,19882,23035,17.57,-36130.91,-26.16,Moderate (100-200),2018-07-05,,VP,VSO
CSS/CONV-CUSTOM-BLDR,MAYNE PHARMA BUILDING #4,CLOSED,2015-12-04,1502227001,LAU,2016-01-29,2016-01-29,2016-04-05,357088,168.889,189.992851835,189.992851835,1746,2584.28,54162,67645,18.94,-165791.53,-43.88,Very High Complex (>800),2016-04-04,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,MC PROJECT II,CLOSED,2014-12-19,1402411801,LAU,,,2015-02-13,523146,335.413,301.275144975,301.275144975,315,343.25,35394,62370,11.92,72359.34,13.54,Complex (200-400),2015-02-12,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,MCCARTER SUBSTATION  MODS,CLOSED,2015-06-19,1501084101,CSS,,,2015-10-08,466671.01,173.844,142.47009902,142.47009902,512,523,77513,114534,24.54,182749.91,38.58,High Complex (400-800),2015-10-07,,BUTLER,BEA
CSS/CONV-CUSTOM-BLDR,MCFCU,CLOSED,2014-10-15,1401975201,AR,,,2015-01-13,293953,105.9885,83.614446,83.614446,214.2,284.5,0,46262,15.74,114823.82,39.06,Complex (200-400),2015-01-12,,VP,VSO
